timestamps,eeg_1,eeg_2,eeg_3,eeg_4
1531743918.7761538,863.614685059,842.229919434,835.650024414,838.940002441
1531743918.7807026,858.679748535,840.584960938,835.650024414,840.584960938
1531743918.7852516,860.3247070310001,838.940002441,835.650024414,845.519897461
1531743918.7898,861.969726562,838.940002441,837.29498291,840.584960938
1531743918.7943487,858.679748535,837.29498291,835.650024414,838.940002441
1531743918.7988973,858.679748535,835.650024414,834.0050048830001,834.0050048830001
1531743918.8034458,857.0347290039999,835.650024414,835.650024414,834.0050048830001
1531743918.8079946,860.3247070310001,835.650024414,835.650024414,838.940002441
1531743918.8125432,855.3897705080001,837.29498291,837.29498291,845.519897461
1531743918.817092,855.3897705080001,838.940002441,837.29498291,845.519897461
1531743918.8216405,852.09979248,837.29498291,835.650024414,847.164855957
1531743918.826189,852.09979248,837.29498291,834.0050048830001,840.584960938
1531743918.8307376,855.3897705080001,837.29498291,832.360046387,835.650024414
1531743918.8352866,852.09979248,838.940002441,834.0050048830001,840.584960938
1531743918.8398352,852.09979248,838.940002441,834.0050048830001,840.584960938
1531743918.8443835,855.3897705080001,837.29498291,835.650024414,843.874938965
1531743918.8489325,860.3247070310001,840.584960938,837.29498291,847.164855957
1531743918.8534813,863.614685059,840.584960938,837.29498291,848.809875488
1531743918.8580296,865.259643555,840.584960938,837.29498291,852.09979248
1531743918.8625786,858.679748535,837.29498291,837.29498291,853.744812012
1531743918.8671267,858.679748535,838.940002441,837.29498291,843.874938965
1531743918.8716755,860.3247070310001,840.584960938,837.29498291,842.229919434
1531743918.8762245,858.679748535,838.940002441,834.0050048830001,834.0050048830001
1531743918.8807726,861.969726562,838.940002441,832.360046387,834.0050048830001
1531743918.8853214,866.904663086,838.940002441,832.360046387,835.650024414
1531743918.8898704,866.904663086,843.874938965,832.360046387,842.229919434
1531743918.8944187,866.904663086,845.519897461,832.360046387,845.519897461
1531743918.8989675,861.969726562,845.519897461,835.650024414,842.229919434
1531743918.903516,857.0347290039999,842.229919434,832.360046387,838.940002441
1531743918.9080648,857.0347290039999,838.940002441,834.0050048830001,832.360046387
1531743918.9126134,857.0347290039999,838.940002441,835.650024414,832.360046387
1531743918.917162,860.3247070310001,837.29498291,832.360046387,830.715087891
1531743918.9217107,861.969726562,837.29498291,832.360046387,834.0050048830001
1531743918.9262593,866.904663086,840.584960938,834.0050048830001,835.650024414
1531743918.930808,858.679748535,842.229919434,832.360046387,832.360046387
1531743918.9353564,853.744812012,840.584960938,832.360046387,834.0050048830001
1531743918.9399052,855.3897705080001,837.29498291,830.715087891,838.940002441
1531743918.944454,848.809875488,835.650024414,830.715087891,838.940002441
1531743918.9490025,853.744812012,835.650024414,835.650024414,842.229919434
1531743918.953551,857.0347290039999,840.584960938,840.584960938,845.519897461
1531743918.9580998,861.969726562,842.229919434,840.584960938,847.164855957
1531743918.9626484,866.904663086,840.584960938,840.584960938,852.09979248
1531743918.9671972,860.3247070310001,838.940002441,838.940002441,848.809875488
1531743918.9717455,855.3897705080001,840.584960938,838.940002441,845.519897461
1531743918.9762945,858.679748535,842.229919434,840.584960938,842.229919434
1531743918.980843,860.3247070310001,842.229919434,838.940002441,843.874938965
1531743918.9853914,861.969726562,840.584960938,837.29498291,842.229919434
1531743918.9899404,857.0347290039999,838.940002441,837.29498291,842.229919434
1531743918.994489,852.09979248,838.940002441,835.650024414,838.940002441
1531743918.9990375,853.744812012,835.650024414,834.0050048830001,838.940002441
1531743919.0035865,857.0347290039999,835.650024414,834.0050048830001,840.584960938
1531743919.0081348,857.0347290039999,834.0050048830001,835.650024414,840.584960938
1531743919.0126836,858.679748535,834.0050048830001,837.29498291,848.809875488
1531743919.0172322,857.0347290039999,837.29498291,838.940002441,852.09979248
1531743919.021781,857.0347290039999,837.29498291,837.29498291,847.164855957
1531743919.0263295,860.3247070310001,835.650024414,838.940002441,843.874938965
1531743919.0308778,855.3897705080001,834.0050048830001,837.29498291,842.229919434
1531743919.0354269,855.3897705080001,835.650024414,838.940002441,837.29498291
1531743919.0399756,847.164855957,838.940002441,837.29498291,837.29498291
1531743919.0445242,850.454833984,838.940002441,837.29498291,840.584960938
1531743919.0490727,852.09979248,840.584960938,838.940002441,840.584960938
1531743919.0536213,847.164855957,838.940002441,840.584960938,837.29498291
1531743919.0581698,845.519897461,834.0050048830001,840.584960938,834.0050048830001
1531743919.0627186,845.519897461,837.29498291,840.584960938,832.360046387
1531743919.0672677,853.744812012,837.29498291,838.940002441,838.940002441
1531743919.071816,855.3897705080001,837.29498291,837.29498291,834.0050048830001
1531743919.0763645,855.3897705080001,840.584960938,837.29498291,835.650024414
1531743919.0809133,860.3247070310001,842.229919434,838.940002441,838.940002441
1531743919.0854619,865.259643555,842.229919434,837.29498291,842.229919434
1531743919.0900106,865.259643555,843.874938965,837.29498291,835.650024414
1531743919.0945592,863.614685059,843.874938965,835.650024414,835.650024414
1531743919.0991075,858.679748535,842.229919434,834.0050048830001,827.425109863
1531743919.1036565,860.3247070310001,843.874938965,840.584960938,835.650024414
1531743919.1082053,866.904663086,843.874938965,838.940002441,838.940002441
1531743919.1127539,865.259643555,842.229919434,834.0050048830001,838.940002441
1531743919.1173027,863.614685059,843.874938965,832.360046387,837.29498291
1531743919.121851,866.904663086,842.229919434,834.0050048830001,837.29498291
1531743919.1263998,865.259643555,842.229919434,835.650024414,838.940002441
1531743919.1309485,858.679748535,842.229919434,838.940002441,840.584960938
1531743919.1354973,857.0347290039999,840.584960938,838.940002441,842.229919434
1531743919.1400454,850.454833984,838.940002441,838.940002441,843.874938965
1531743919.1445944,847.164855957,840.584960938,837.29498291,840.584960938
1531743919.149143,847.164855957,838.940002441,838.940002441,838.940002441
1531743919.1536913,850.454833984,837.29498291,840.584960938,845.519897461
1531743919.1582403,852.09979248,837.29498291,838.940002441,838.940002441
1531743919.1627886,852.09979248,837.29498291,837.29498291,835.650024414
1531743919.1673374,857.0347290039999,835.650024414,837.29498291,837.29498291
1531743919.1718864,858.679748535,835.650024414,837.29498291,837.29498291
1531743919.1764348,861.969726562,837.29498291,837.29498291,842.229919434
1531743919.1809835,865.259643555,840.584960938,838.940002441,847.164855957
1531743919.185532,870.1945800780001,840.584960938,837.29498291,842.229919434
1531743919.1900804,871.839599609,840.584960938,838.940002441,843.874938965
1531743919.1946294,866.904663086,840.584960938,838.940002441,845.519897461
1531743919.199178,866.904663086,840.584960938,838.940002441,843.874938965
1531743919.2037268,861.969726562,842.229919434,837.29498291,835.650024414
1531743919.208275,853.744812012,840.584960938,837.29498291,837.29498291
1531743919.212824,855.3897705080001,840.584960938,838.940002441,835.650024414
1531743919.2173727,857.0347290039999,842.229919434,840.584960938,835.650024414
1531743919.2219212,855.3897705080001,840.584960938,842.229919434,842.229919434
1531743919.22647,857.0347290039999,837.29498291,845.519897461,838.940002441
1531743919.2310185,857.0347290039999,834.0050048830001,843.874938965,838.940002441
1531743919.235567,852.09979248,832.360046387,843.874938965,843.874938965
1531743919.2401161,847.164855957,832.360046387,845.519897461,845.519897461
1531743919.2446644,852.09979248,830.715087891,847.164855957,848.809875488
1531743919.2492132,847.164855957,830.715087891,847.164855957,848.809875488
1531743919.2537618,848.809875488,832.360046387,847.164855957,843.874938965
1531743919.2583106,853.744812012,830.715087891,843.874938965,845.519897461
1531743919.262859,853.744812012,832.360046387,843.874938965,852.09979248
1531743919.2674074,850.454833984,834.0050048830001,842.229919434,842.229919434
1531743919.2719564,855.3897705080001,834.0050048830001,842.229919434,845.519897461
1531743919.276505,861.969726562,835.650024414,842.229919434,848.809875488
1531743919.2810535,861.969726562,834.0050048830001,842.229919434,838.940002441
1531743919.2856026,858.679748535,834.0050048830001,838.940002441,840.584960938
1531743919.290151,860.3247070310001,837.29498291,840.584960938,835.650024414
1531743919.2946994,857.0347290039999,838.940002441,842.229919434,832.360046387
1531743919.2992482,861.969726562,840.584960938,843.874938965,840.584960938
1531743919.3037968,865.259643555,838.940002441,843.874938965,843.874938965
1531743919.3083456,858.679748535,838.940002441,843.874938965,842.229919434
1531743919.3128939,868.549621582,838.940002441,843.874938965,842.229919434
1531743919.3174427,863.614685059,835.650024414,843.874938965,852.09979248
1531743919.3219914,863.614685059,835.650024414,840.584960938,838.940002441
1531743919.32654,860.3247070310001,838.940002441,840.584960938,837.29498291
1531743919.3310888,852.09979248,837.29498291,840.584960938,835.650024414
1531743919.3356373,855.3897705080001,838.940002441,842.229919434,834.0050048830001
1531743919.3401859,865.259643555,842.229919434,842.229919434,840.584960938
1531743919.3447347,865.259643555,842.229919434,842.229919434,838.940002441
1531743919.3492832,866.904663086,843.874938965,842.229919434,840.584960938
1531743919.353832,868.549621582,845.519897461,840.584960938,835.650024414
1531743919.3583806,860.3247070310001,843.874938965,840.584960938,842.229919434
1531743919.3629293,863.614685059,845.519897461,837.29498291,838.940002441
1531743919.367478,861.969726562,843.874938965,838.940002441,840.584960938
1531743919.3720264,860.3247070310001,845.519897461,840.584960938,840.584960938
1531743919.3765752,863.614685059,845.519897461,838.940002441,838.940002441
1531743919.3811238,863.614685059,845.519897461,835.650024414,838.940002441
1531743919.3856726,863.614685059,847.164855957,837.29498291,840.584960938
1531743919.3902214,871.839599609,847.164855957,838.940002441,845.519897461
1531743919.3947694,871.839599609,845.519897461,838.940002441,842.229919434
1531743919.3993185,871.839599609,843.874938965,837.29498291,842.229919434
1531743919.403867,873.484558105,840.584960938,835.650024414,840.584960938
1531743919.4084158,868.549621582,838.940002441,837.29498291,842.229919434
1531743919.4129643,868.549621582,838.940002441,838.940002441,847.164855957
1531743919.4175127,873.484558105,840.584960938,838.940002441,853.744812012
1531743919.4220614,871.839599609,840.584960938,835.650024414,848.809875488
1531743919.4266102,868.549621582,840.584960938,840.584960938,847.164855957
1531743919.431159,865.259643555,837.29498291,840.584960938,848.809875488
1531743919.4357073,861.969726562,837.29498291,840.584960938,843.874938965
1531743919.440256,863.614685059,837.29498291,840.584960938,842.229919434
1531743919.4448047,868.549621582,837.29498291,840.584960938,848.809875488
1531743919.4493535,866.904663086,837.29498291,842.229919434,847.164855957
1531743919.4539022,868.549621582,840.584960938,840.584960938,848.809875488
1531743919.4584508,868.549621582,840.584960938,840.584960938,852.09979248
1531743919.462999,868.549621582,840.584960938,838.940002441,850.454833984
1531743919.4675481,868.549621582,840.584960938,840.584960938,850.454833984
1531743919.4720967,860.3247070310001,842.229919434,842.229919434,852.09979248
1531743919.4766455,860.3247070310001,842.229919434,842.229919434,847.164855957
1531743919.481194,861.969726562,843.874938965,840.584960938,838.940002441
1531743919.4857426,860.3247070310001,842.229919434,842.229919434,838.940002441
1531743919.4902914,853.744812012,838.940002441,838.940002441,835.650024414
1531743919.4948401,852.09979248,838.940002441,835.650024414,832.360046387
1531743919.4993887,855.3897705080001,842.229919434,837.29498291,838.940002441
1531743919.5039372,863.614685059,842.229919434,837.29498291,840.584960938
1531743919.5084858,871.839599609,845.519897461,837.29498291,843.874938965
1531743919.5130346,875.129516602,845.519897461,840.584960938,843.874938965
1531743919.5175831,873.484558105,845.519897461,838.940002441,840.584960938
1531743919.522132,870.1945800780001,843.874938965,838.940002441,840.584960938
1531743919.5266805,868.549621582,845.519897461,840.584960938,843.874938965
1531743919.531229,865.259643555,843.874938965,838.940002441,837.29498291
1531743919.5357778,863.614685059,840.584960938,837.29498291,835.650024414
1531743919.5403266,866.904663086,840.584960938,838.940002441,837.29498291
1531743919.5448751,870.1945800780001,838.940002441,838.940002441,837.29498291
1531743919.5494235,871.839599609,837.29498291,840.584960938,843.874938965
1531743919.5539722,873.484558105,838.940002441,838.940002441,838.940002441
1531743919.558521,873.484558105,843.874938965,837.29498291,837.29498291
1531743919.5630696,870.1945800780001,845.519897461,835.650024414,837.29498291
1531743919.5676186,863.614685059,847.164855957,835.650024414,838.940002441
1531743919.5721667,855.3897705080001,847.164855957,838.940002441,840.584960938
1531743919.5767155,855.3897705080001,842.229919434,838.940002441,837.29498291
1531743919.5812645,847.164855957,840.584960938,838.940002441,834.0050048830001
1531743919.5858128,847.164855957,843.874938965,840.584960938,842.229919434
1531743919.5903616,852.09979248,842.229919434,842.229919434,843.874938965
1531743919.59491,855.3897705080001,845.519897461,842.229919434,843.874938965
1531743919.5994587,861.969726562,847.164855957,842.229919434,842.229919434
1531743919.6040075,860.3247070310001,845.519897461,840.584960938,840.584960938
1531743919.608556,858.679748535,843.874938965,840.584960938,840.584960938
1531743919.6131046,860.3247070310001,842.229919434,838.940002441,843.874938965
1531743919.6176536,857.0347290039999,840.584960938,838.940002441,835.650024414
1531743919.622202,857.0347290039999,842.229919434,840.584960938,832.360046387
1531743919.6267507,853.744812012,842.229919434,838.940002441,834.0050048830001
1531743919.6312993,853.744812012,842.229919434,838.940002441,837.29498291
1531743919.635848,860.3247070310001,840.584960938,840.584960938,845.519897461
1531743919.6403966,860.3247070310001,842.229919434,840.584960938,843.874938965
1531743919.6449454,858.679748535,837.29498291,840.584960938,838.940002441
1531743919.649494,852.09979248,835.650024414,840.584960938,845.519897461
1531743919.6540425,855.3897705080001,838.940002441,838.940002441,843.874938965
1531743919.6585913,850.454833984,837.29498291,838.940002441,838.940002441
1531743919.6631398,848.809875488,838.940002441,837.29498291,834.0050048830001
1531743919.6676884,847.164855957,838.940002441,837.29498291,829.070068359
1531743919.6722374,845.519897461,837.29498291,835.650024414,825.7801513669999
1531743919.6767855,850.454833984,838.940002441,835.650024414,830.715087891
1531743919.6813345,850.454833984,838.940002441,837.29498291,834.0050048830001
1531743919.685883,850.454833984,838.940002441,842.229919434,842.229919434
1531743919.6904314,855.3897705080001,842.229919434,842.229919434,845.519897461
1531743919.6949804,858.679748535,842.229919434,842.229919434,845.519897461
1531743919.6995287,852.09979248,840.584960938,843.874938965,842.229919434
1531743919.7040775,853.744812012,840.584960938,843.874938965,840.584960938
1531743919.7086265,843.874938965,838.940002441,843.874938965,840.584960938
1531743919.7131748,845.519897461,838.940002441,842.229919434,838.940002441
1531743919.7177234,850.454833984,837.29498291,840.584960938,830.715087891
1531743919.7222722,853.744812012,838.940002441,842.229919434,842.229919434
1531743919.7268207,860.3247070310001,840.584960938,843.874938965,843.874938965
1531743919.7313695,868.549621582,838.940002441,843.874938965,845.519897461
1531743919.735918,868.549621582,840.584960938,842.229919434,845.519897461
1531743919.7404668,865.259643555,837.29498291,842.229919434,845.519897461
1531743919.7450154,861.969726562,837.29498291,840.584960938,843.874938965
1531743919.7495642,863.614685059,842.229919434,838.940002441,840.584960938
1531743919.7541127,865.259643555,842.229919434,838.940002441,837.29498291
1531743919.7586613,863.614685059,842.229919434,840.584960938,837.29498291
1531743919.76321,861.969726562,842.229919434,840.584960938,838.940002441
1531743919.7677586,855.3897705080001,838.940002441,838.940002441,835.650024414
1531743919.7723074,852.09979248,835.650024414,838.940002441,830.715087891
1531743919.776856,850.454833984,835.650024414,835.650024414,834.0050048830001
1531743919.7814045,853.744812012,837.29498291,837.29498291,837.29498291
1531743919.7859533,858.679748535,838.940002441,837.29498291,834.0050048830001
1531743919.7905018,858.679748535,837.29498291,837.29498291,838.940002441
1531743919.7950506,863.614685059,837.29498291,840.584960938,845.519897461
1531743919.7995992,861.969726562,837.29498291,842.229919434,848.809875488
1531743919.8041475,866.904663086,837.29498291,838.940002441,852.09979248
1531743919.8086965,861.969726562,837.29498291,838.940002441,840.584960938
1531743919.8132453,857.0347290039999,838.940002441,838.940002441,838.940002441
1531743919.8177938,857.0347290039999,838.940002441,838.940002441,838.940002441
1531743919.8223426,850.454833984,838.940002441,840.584960938,840.584960938
1531743919.8268907,855.3897705080001,838.940002441,837.29498291,834.0050048830001
1531743919.8314395,858.679748535,840.584960938,840.584960938,830.715087891
1531743919.8359885,855.3897705080001,838.940002441,843.874938965,837.29498291
1531743919.8405373,861.969726562,838.940002441,843.874938965,848.809875488
1531743919.8450856,858.679748535,838.940002441,843.874938965,855.3897705080001
1531743919.8496342,860.3247070310001,838.940002441,842.229919434,845.519897461
1531743919.854183,866.904663086,838.940002441,842.229919434,848.809875488
1531743919.8587315,866.904663086,837.29498291,840.584960938,842.229919434
1531743919.8632805,871.839599609,837.29498291,842.229919434,852.09979248
1531743919.8678286,871.839599609,835.650024414,842.229919434,852.09979248
1531743919.8723776,866.904663086,837.29498291,842.229919434,845.519897461
1531743919.8769262,865.259643555,838.940002441,840.584960938,845.519897461
1531743919.8814747,860.3247070310001,835.650024414,838.940002441,838.940002441
1531743919.8860235,858.679748535,838.940002441,838.940002441,840.584960938
1531743919.890572,858.679748535,837.29498291,838.940002441,842.229919434
1531743919.8951206,853.744812012,835.650024414,840.584960938,837.29498291
1531743919.8996696,853.744812012,837.29498291,842.229919434,840.584960938
1531743919.904218,848.809875488,838.940002441,842.229919434,842.229919434
1531743919.9087667,852.09979248,838.940002441,842.229919434,843.874938965
1531743919.9133153,853.744812012,838.940002441,842.229919434,845.519897461
1531743919.9178636,852.09979248,837.29498291,840.584960938,845.519897461
1531743919.9224124,858.679748535,835.650024414,840.584960938,845.519897461
1531743919.9269614,858.679748535,835.650024414,840.584960938,845.519897461
1531743919.93151,850.454833984,834.0050048830001,840.584960938,850.454833984
1531743919.9360585,860.3247070310001,837.29498291,840.584960938,848.809875488
1531743919.9406073,857.0347290039999,838.940002441,840.584960938,845.519897461
1531743919.945156,860.3247070310001,838.940002441,838.940002441,852.09979248
1531743919.9497044,863.614685059,840.584960938,838.940002441,852.09979248
1531743919.9542534,860.3247070310001,840.584960938,840.584960938,850.454833984
1531743919.9588015,858.679748535,838.940002441,842.229919434,852.09979248
1531743919.9633505,863.614685059,837.29498291,838.940002441,845.519897461
1531743919.9678993,868.549621582,837.29498291,838.940002441,850.454833984
1531743919.9724474,870.1945800780001,837.29498291,838.940002441,852.09979248
1531743919.9769964,873.484558105,837.29498291,838.940002441,850.454833984
1531743919.981545,871.839599609,837.29498291,840.584960938,850.454833984
1531743919.9860935,866.904663086,835.650024414,840.584960938,850.454833984
1531743919.9906425,860.3247070310001,834.0050048830001,838.940002441,847.164855957
1531743919.9951909,853.744812012,835.650024414,837.29498291,840.584960938
1531743919.9997394,857.0347290039999,835.650024414,835.650024414,835.650024414
1531743920.0042882,853.744812012,834.0050048830001,834.0050048830001,830.715087891
1531743920.0088367,855.3897705080001,837.29498291,832.360046387,832.360046387
1531743920.0133855,858.679748535,838.940002441,834.0050048830001,835.650024414
1531743920.017934,855.3897705080001,837.29498291,835.650024414,837.29498291
1531743920.0224829,857.0347290039999,837.29498291,834.0050048830001,842.229919434
1531743920.0270314,857.0347290039999,838.940002441,835.650024414,842.229919434
1531743920.03158,857.0347290039999,837.29498291,835.650024414,845.519897461
1531743920.0361288,857.0347290039999,838.940002441,837.29498291,847.164855957
1531743920.0406773,855.3897705080001,838.940002441,837.29498291,838.940002441
1531743920.0452259,850.454833984,838.940002441,837.29498291,837.29498291
1531743920.0497744,847.164855957,838.940002441,837.29498291,835.650024414
1531743920.0543232,848.809875488,838.940002441,838.940002441,843.874938965
1531743920.058872,848.809875488,838.940002441,840.584960938,847.164855957
1531743920.0634205,850.454833984,838.940002441,842.229919434,847.164855957
1531743920.0679693,853.744812012,838.940002441,840.584960938,848.809875488
1531743920.0725179,857.0347290039999,835.650024414,842.229919434,848.809875488
1531743920.0770664,861.969726562,835.650024414,840.584960938,847.164855957
1531743920.0816152,858.679748535,835.650024414,837.29498291,852.09979248
1531743920.0861638,858.679748535,838.940002441,837.29498291,847.164855957
1531743920.0907125,868.549621582,840.584960938,835.650024414,842.229919434
1531743920.0952613,866.904663086,842.229919434,835.650024414,845.519897461
1531743920.0998096,858.679748535,845.519897461,837.29498291,843.874938965
1531743920.1043587,853.744812012,838.940002441,837.29498291,840.584960938
1531743920.108907,853.744812012,837.29498291,835.650024414,843.874938965
1531743920.1134558,858.679748535,835.650024414,837.29498291,847.164855957
1531743920.1180046,860.3247070310001,835.650024414,837.29498291,848.809875488
1531743920.1225526,853.744812012,837.29498291,838.940002441,847.164855957
1531743920.1271017,855.3897705080001,835.650024414,838.940002441,845.519897461
1531743920.1316502,860.3247070310001,837.29498291,837.29498291,840.584960938
1531743920.136199,860.3247070310001,838.940002441,834.0050048830001,837.29498291
1531743920.1407475,860.3247070310001,840.584960938,832.360046387,840.584960938
1531743920.145296,852.09979248,840.584960938,832.360046387,842.229919434
1531743920.1498446,855.3897705080001,838.940002441,830.715087891,838.940002441
1531743920.1543937,860.3247070310001,840.584960938,834.0050048830001,842.229919434
1531743920.1589422,860.3247070310001,842.229919434,834.0050048830001,845.519897461
1531743920.1634908,861.969726562,842.229919434,834.0050048830001,838.940002441
1531743920.1680393,861.969726562,843.874938965,832.360046387,842.229919434
1531743920.172588,860.3247070310001,842.229919434,834.0050048830001,840.584960938
1531743920.1771367,857.0347290039999,842.229919434,834.0050048830001,840.584960938
1531743920.1816854,857.0347290039999,842.229919434,832.360046387,837.29498291
1531743920.186234,857.0347290039999,838.940002441,835.650024414,838.940002441
1531743920.1907823,860.3247070310001,840.584960938,837.29498291,840.584960938
1531743920.1953313,858.679748535,837.29498291,837.29498291,842.229919434
1531743920.1998801,855.3897705080001,835.650024414,838.940002441,848.809875488
1531743920.2044287,855.3897705080001,835.650024414,838.940002441,843.874938965
1531743920.2089775,855.3897705080001,837.29498291,838.940002441,845.519897461
1531743920.2135258,858.679748535,837.29498291,837.29498291,840.584960938
1531743920.2180743,857.0347290039999,837.29498291,834.0050048830001,837.29498291
1531743920.2226233,860.3247070310001,837.29498291,832.360046387,832.360046387
1531743920.2271721,848.809875488,835.650024414,830.715087891,824.135131836
1531743920.2317204,847.164855957,834.0050048830001,830.715087891,830.715087891
1531743920.236269,850.454833984,835.650024414,830.715087891,835.650024414
1531743920.2408178,847.164855957,834.0050048830001,830.715087891,827.425109863
1531743920.2453663,855.3897705080001,834.0050048830001,830.715087891,829.070068359
1531743920.2499151,858.679748535,837.29498291,830.715087891,827.425109863
1531743920.2544634,855.3897705080001,837.29498291,832.360046387,829.070068359
1531743920.2590122,857.0347290039999,835.650024414,832.360046387,829.070068359
1531743920.263561,853.744812012,837.29498291,834.0050048830001,830.715087891
1531743920.2681096,850.454833984,838.940002441,835.650024414,834.0050048830001
1531743920.2726586,852.09979248,837.29498291,837.29498291,835.650024414
1531743920.277207,858.679748535,837.29498291,838.940002441,848.809875488
1531743920.2817554,858.679748535,837.29498291,840.584960938,845.519897461
1531743920.2863042,860.3247070310001,838.940002441,842.229919434,843.874938965
1531743920.2908528,861.969726562,838.940002441,838.940002441,845.519897461
1531743920.295401,860.3247070310001,838.940002441,837.29498291,843.874938965
1531743920.29995,870.1945800780001,840.584960938,837.29498291,837.29498291
1531743920.304499,865.259643555,843.874938965,835.650024414,835.650024414
1531743920.3090475,863.614685059,845.519897461,834.0050048830001,838.940002441
1531743920.313596,865.259643555,842.229919434,834.0050048830001,835.650024414
1531743920.3181446,861.969726562,840.584960938,834.0050048830001,840.584960938
1531743920.322693,868.549621582,840.584960938,837.29498291,843.874938965
1531743920.327242,857.0347290039999,835.650024414,837.29498291,838.940002441
1531743920.331791,855.3897705080001,835.650024414,837.29498291,840.584960938
1531743920.3363392,857.0347290039999,834.0050048830001,837.29498291,834.0050048830001
1531743920.3408878,855.3897705080001,835.650024414,835.650024414,829.070068359
1531743920.3454366,857.0347290039999,838.940002441,835.650024414,832.360046387
1531743920.3499851,853.744812012,838.940002441,834.0050048830001,834.0050048830001
1531743920.354534,853.744812012,837.29498291,834.0050048830001,837.29498291
1531743920.3590825,853.744812012,835.650024414,834.0050048830001,842.229919434
1531743920.363631,858.679748535,837.29498291,834.0050048830001,842.229919434
1531743920.3681798,861.969726562,837.29498291,835.650024414,845.519897461
1531743920.3727286,857.0347290039999,837.29498291,835.650024414,843.874938965
1531743920.3772774,858.679748535,838.940002441,834.0050048830001,835.650024414
1531743920.3818257,855.3897705080001,840.584960938,837.29498291,840.584960938
1531743920.3863742,850.454833984,840.584960938,832.360046387,835.650024414
1531743920.390923,855.3897705080001,842.229919434,834.0050048830001,834.0050048830001
1531743920.3954716,855.3897705080001,838.940002441,837.29498291,835.650024414
1531743920.4000206,860.3247070310001,837.29498291,838.940002441,840.584960938
1531743920.4045687,863.614685059,838.940002441,840.584960938,843.874938965
1531743920.4091175,866.904663086,838.940002441,840.584960938,847.164855957
1531743920.4136662,870.1945800780001,840.584960938,837.29498291,848.809875488
1531743920.4182148,870.1945800780001,838.940002441,837.29498291,842.229919434
1531743920.4227636,868.549621582,838.940002441,837.29498291,843.874938965
1531743920.427312,865.259643555,840.584960938,837.29498291,838.940002441
1531743920.4318607,860.3247070310001,838.940002441,837.29498291,838.940002441
1531743920.4364095,855.3897705080001,838.940002441,837.29498291,840.584960938
1531743920.440958,857.0347290039999,838.940002441,838.940002441,842.229919434
1531743920.4455068,858.679748535,837.29498291,838.940002441,840.584960938
1531743920.4500554,860.3247070310001,837.29498291,837.29498291,840.584960938
1531743920.454604,858.679748535,835.650024414,838.940002441,842.229919434
1531743920.4591527,860.3247070310001,834.0050048830001,838.940002441,838.940002441
1531743920.4637012,858.679748535,835.650024414,838.940002441,840.584960938
1531743920.46825,860.3247070310001,837.29498291,838.940002441,837.29498291
1531743920.4727983,860.3247070310001,837.29498291,837.29498291,842.229919434
1531743920.4773474,858.679748535,835.650024414,835.650024414,838.940002441
1531743920.4818962,858.679748535,835.650024414,837.29498291,842.229919434
1531743920.4864445,853.744812012,835.650024414,837.29498291,840.584960938
1531743920.4909933,855.3897705080001,835.650024414,835.650024414,838.940002441
1531743920.4955418,857.0347290039999,835.650024414,837.29498291,842.229919434
1531743920.5000904,852.09979248,834.0050048830001,835.650024414,834.0050048830001
1531743920.5046391,858.679748535,837.29498291,837.29498291,830.715087891
1531743920.5091875,852.09979248,838.940002441,837.29498291,835.650024414
1531743920.5137365,855.3897705080001,842.229919434,837.29498291,840.584960938
1531743920.518285,857.0347290039999,842.229919434,837.29498291,842.229919434
1531743920.5228336,855.3897705080001,837.29498291,837.29498291,845.519897461
1531743920.5273824,855.3897705080001,835.650024414,837.29498291,843.874938965
1531743920.5319307,852.09979248,834.0050048830001,838.940002441,847.164855957
1531743920.5364795,853.744812012,835.650024414,840.584960938,852.09979248
1531743920.5410285,853.744812012,834.0050048830001,837.29498291,842.229919434
1531743920.5455768,853.744812012,837.29498291,835.650024414,834.0050048830001
1531743920.5501256,855.3897705080001,837.29498291,834.0050048830001,834.0050048830001
1531743920.554674,858.679748535,837.29498291,832.360046387,830.715087891
1531743920.5592227,860.3247070310001,838.940002441,835.650024414,835.650024414
1531743920.5637715,858.679748535,838.940002441,837.29498291,843.874938965
1531743920.56832,863.614685059,840.584960938,835.650024414,847.164855957
1531743920.5728688,858.679748535,838.940002441,835.650024414,855.3897705080001
1531743920.5774176,861.969726562,838.940002441,835.650024414,845.519897461
1531743920.5819662,860.3247070310001,838.940002441,837.29498291,830.715087891
1531743920.586515,858.679748535,835.650024414,834.0050048830001,830.715087891
1531743920.5910633,857.0347290039999,835.650024414,832.360046387,825.7801513669999
1531743920.5956118,860.3247070310001,835.650024414,832.360046387,829.070068359
1531743920.6001606,863.614685059,837.29498291,832.360046387,830.715087891
1531743920.6047096,865.259643555,837.29498291,834.0050048830001,829.070068359
1531743920.609258,866.904663086,837.29498291,834.0050048830001,830.715087891
1531743920.6138065,865.259643555,837.29498291,830.715087891,834.0050048830001
1531743920.6183553,860.3247070310001,838.940002441,832.360046387,834.0050048830001
1531743920.6229038,857.0347290039999,840.584960938,835.650024414,835.650024414
1531743920.6274526,855.3897705080001,840.584960938,835.650024414,840.584960938
1531743920.6320012,857.0347290039999,838.940002441,838.940002441,837.29498291
1531743920.6365495,863.614685059,837.29498291,835.650024414,835.650024414
1531743920.6410985,858.679748535,837.29498291,834.0050048830001,838.940002441
